time,equity_curve,drawdown
2025-05-06 21:38:00,1.0006296335651987,-0.0006380124969832535
2025-05-06 21:39:00,1.0007966483677864,-0.00047120927683308445
2025-05-06 21:40:00,1.0009021314009994,-0.0003658598746332231
2025-05-06 21:41:00,1.0009812436759091,-0.0002868478229832716
2025-05-06 21:42:00,1.001098447046146,-0.00016979293164998133
2025-05-06 21:43:00,1.0009607330861179,-0.00030733242896641144
2025-05-06 21:44:00,1.001069146203587,-0.00019905665448294307
2025-05-06 21:45:00,1.0010574258665632,-0.00021076214361648304
2025-05-06 21:46:00,1.000990033928677,-0.00027806870613311663
2025-05-06 21:47:00,1.0009285021593026,-0.00033952252408320227
2025-05-06 21:48:00,1.0011072372989136,-0.0001610138148000484
2025-05-06 21:49:00,1.0012537415117095,-1.4695200633352279e-05
2025-05-06 21:50:00,1.0012390910904299,-2.932706205016622e-05
2025-05-06 21:51:00,1.001203930079359,-6.444352945000897e-05
2025-05-06 21:52:00,1.0010808665406103,-0.00018735116534995822
2025-05-06 21:53:00,1.0010281250240038,-0.00024002586644988888
2025-05-06 21:54:00,1.0007966483677861,-0.0004712092768333065
2025-05-06 21:55:00,1.0007966483677861,-0.0004712092768333065
2025-05-06 21:56:00,1.0007966483677861,-0.0004712092768333065
2025-05-06 21:57:00,1.0007966483677861,-0.0004712092768333065
2025-05-06 21:58:00,1.0007966483677861,-0.0004712092768333065
2025-05-06 21:59:00,1.0005593191863071,-0.0007082377982157162
2025-05-06 22:00:00,1.0005593191863071,-0.0007082377982157162
2025-05-06 22:01:00,1.0005270887311715,-0.0007404274222504448
2025-05-06 22:02:00,1.0005593191863071,-0.0007082377982157162
2025-05-06 22:03:00,1.0005593191863071,-0.0007082377982157162
2025-05-06 22:04:00,1.0003951964973876,-0.0008721525685673193
2025-05-06 22:05:00,1.0003951964973876,-0.0008721525685673193
2025-05-06 22:06:00,1.0005739892353702,-0.0006935863338809467
2025-05-06 22:07:00,1.000849505913573,-0.0004184186935445311
2025-05-06 22:08:00,1.0007410578593867,-0.0005267293604854784
2025-05-06 22:09:00,1.0010224365945726,-0.0002457070895034441
2025-05-06 22:10:00,1.0007908853437424,-0.0004769649999991632
2025-05-06 22:11:00,1.000957953967759,-0.0003101080266034728
2025-05-06 22:12:00,1.0008231266571492,-0.0004447645314490378
2025-05-06 22:13:00,1.0006032995202851,-0.0006643131806538527
2025-05-06 22:14:00,1.0006970924320138,-0.000570639090326508
2025-05-06 22:15:00,1.0007000234605052,-0.0005677117750039207
2025-05-06 22:16:00,1.0009403677968098,-0.00032767191853999567
2025-05-06 22:17:00,1.0010751951074197,-0.00019301541369454167
2025-05-06 22:18:00,1.0013448497286397,0.0
2025-05-06 22:19:00,1.0011074364208266,-0.00023709445140451813
2025-05-06 22:20:00,1.001256918873894,-8.781275977953751e-05
2025-05-06 22:21:00,1.0012422637314364,-0.00010244821974270124
2025-05-06 22:22:00,1.0014503667543342,0.0
2025-05-06 22:23:00,1.0013477807571312,-0.00010243742536686362
2025-05-06 22:24:00,1.0012481257884196,-0.0002019480671519025
2025-05-06 22:25:00,1.0012070913895381,-0.0002429230372988922
2025-05-06 22:26:00,1.0012481257884194,-0.00020194806715212454
2025-05-06 22:27:00,1.0009286371360027,-0.0005209740149403341
2025-05-06 22:28:00,1.0009286371360027,-0.0005209740149403341
2025-05-06 22:29:00,1.000594566411995,-0.0008545609155975464
2025-05-06 22:30:00,1.000588706500331,-0.0008604123405494546
2025-05-06 22:31:00,1.0005652668536746,-0.0008838180403569762
2025-05-06 22:32:00,1.0005095976928664,-0.0009394065773991045
2025-05-06 22:33:00,1.000644375661139,-0.0008048238035075483
2025-05-06 22:34:00,1.00083482279022,-0.0006146524925735308
2025-05-06 22:35:00,1.0010955888592692,-0.0003542640822178367
2025-05-06 22:36:00,1.0008025932760676,-0.0006468353298086926
2025-05-06 22:37:00,1.0009197743563454,-0.0005298239589330844
2025-05-06 22:38:00,1.0011072750604624,-0.0003425948057553807
2025-05-06 22:39:00,1.0012596193825576,-0.00019047111879821887
2025-05-06 22:40:00,1.0013270024480998,-0.00012318564187474568
2025-05-06 22:41:00,1.0012918460660778,-0.00015829110809573166
2025-05-06 22:42:00,1.0012684084780632,-0.00018169475224294462
2025-05-06 22:43:00,1.001619968183646,0.0
2025-05-06 22:44:00,1.0015086214026794,-0.00011116669445843108
2025-05-06 22:45:00,1.0019246836133786,0.0
2025-05-06 22:46:00,1.0021767172823766,0.0
2025-05-06 22:47:00,1.0025694702921562,0.0
2025-05-06 22:48:00,1.0028098587718646,0.0
2025-05-06 22:49:00,1.0031675527968975,0.0
2025-05-06 22:50:00,1.0034080129622018,0.0
2025-05-06 22:51:00,1.003366953867866,-4.091963967345347e-05
2025-05-06 22:52:00,1.0040825405849145,0.0
2025-05-06 22:53:00,1.0043641832599732,0.0
2025-05-06 22:54:00,1.0048923373278935,0.0
2025-05-06 22:55:00,1.0044755729300028,-0.00041473537254643755
2025-05-06 22:56:00,1.0039826018265423,-0.0009053064368769181
2025-05-06 22:57:00,1.0041234161422337,-0.0007651776783416109
2025-05-06 22:58:00,1.004422667545997,-0.00046738318569061743
2025-05-06 22:59:00,1.003559990871963,-0.0013258599020401496
2025-05-06 23:00:00,1.0038708903313753,-0.001016474062519257
2025-05-06 23:01:00,1.0038943580755073,-0.0009931205715429936
2025-05-06 23:02:00,1.0040116967961674,-0.0008763531166610106
2025-05-06 23:03:00,1.0041261020488108,-0.0007625048481514352
2025-05-06 23:04:00,1.0042111726212894,-0.0006778484433619392
2025-05-06 23:05:00,1.0044282492545107,-0.00046182865183042043
2025-05-06 23:06:00,1.003994095988068,-0.00089386823489368
2025-05-06 23:07:00,1.0041583346864411,-0.000730429135726296
2025-05-06 23:08:00,1.0042580510390249,-0.0006311982540888605
2025-05-06 23:09:00,1.0040087601575658,-0.0008792754581821161
2025-05-06 23:10:00,1.0041319391813457,-0.0007566961338065781
2025-05-06 23:11:00,1.0037213424354132,-0.001165293881724816
2025-05-06 23:12:00,1.0037213424354132,-0.001165293881724816
2025-05-06 23:13:00,1.0036128212392386,-0.0012732867404057213
2025-05-06 23:14:00,1.0035658931544063,-0.0013199863549705482
2025-05-06 23:15:00,1.0035658931544063,-0.0013199863549705482
2025-05-06 23:16:00,1.0037184268160146,-0.0011681953063752415
2025-05-06 23:17:00,1.0037360268538926,-0.001150680954614125
2025-05-06 23:18:00,1.003835760401867,-0.0010514329613020568
2025-05-06 23:19:00,1.0039442939687806,-0.0009434277921094303
2025-05-06 23:20:00,1.0038005603261113,-0.0010864616648240677
2025-05-06 23:21:00,1.0033928261152743,-0.001492210813953121
2025-05-06 23:22:00,1.0033928261152743,-0.001492210813953121
2025-05-06 23:23:00,1.0033928261152743,-0.001492210813953121
2025-05-06 23:24:00,1.0033928261152743,-0.001492210813953121
2025-05-06 23:25:00,1.0033018883326479,-0.0015827058642667868
2025-05-06 23:26:00,1.0035571008193735,-0.0013287358843540042
2025-05-06 23:27:00,1.0041291288068621,-0.0007594928259287981
2025-05-06 23:28:00,1.004862498021591,-2.969403307606644e-05
2025-05-06 23:29:00,1.0047773961381343,-0.00011438159640542178
2025-05-06 23:30:00,1.0047069669932047,-0.00018446785571246682
2025-05-06 23:31:00,1.0050708509086743,0.0
2025-05-06 23:32:00,1.0054435384672602,0.0
2025-05-06 23:33:00,1.0062652118247724,0.0
2025-05-06 23:34:00,1.006420806379105,0.0
2025-05-06 23:35:00,1.006185946674452,-0.00023336133669360493
2025-05-06 23:36:00,1.0068610895308219,0.0
2025-05-06 23:37:00,1.0066203056976462,-0.00023914305129013602
2025-05-06 23:38:00,1.00691978147767,0.0
2025-05-06 23:39:00,1.0066320070512762,-0.0002857967751627166
2025-05-06 23:40:00,1.0069256124574137,0.0
2025-05-06 23:41:00,1.00705481767333,0.0
2025-05-06 23:42:00,1.0061385764562847,-0.0009098225845959318
2025-05-06 23:43:00,1.00613564112225,-0.0009127373554537188
2025-05-06 23:44:00,1.0061914124689122,-0.000857356709153767
2025-05-06 23:45:00,1.006596488565721,-0.0004551183307657247
2025-05-06 23:46:00,1.0065319112169544,-0.0005192432896391486
2025-05-06 23:47:00,1.0070074353305996,-4.705041066177529e-05
2025-05-06 23:48:00,1.006922310643589,-0.00013157876554048542
2025-05-06 23:49:00,1.0070221120007739,-3.247655637228508e-05
2025-05-06 23:50:00,1.0070544006751572,-4.140769356286711e-07
2025-05-06 23:51:00,1.0070602713432268,0.0
2025-05-06 23:52:00,1.0072451973874221,0.0
2025-05-06 23:53:00,1.0081610216062944,0.0
2025-05-06 23:54:00,1.0059242970717415,-0.0022186183423250627
2025-05-06 23:55:00,1.0060767649314801,-0.002067384703579811
2025-05-06 23:56:00,1.0045022410722548,-0.003629162857546331
2025-05-07 01:00:00,1.0045022410722548,-0.003629162857546331
2025-05-07 01:01:00,1.0027668229171094,-0.005350532874788705
2025-05-07 01:02:00,1.0027668229171094,-0.005350532874788705
2025-05-07 01:03:00,1.0012807908430217,-0.006824535580943758
2025-05-07 01:04:00,1.0020516516625189,-0.0060599148477705755
2025-05-07 01:05:00,1.0020516516625189,-0.0060599148477705755
2025-05-07 01:06:00,0.9982880553659478,-0.009793044988603228
2025-05-07 01:07:00,0.9982880553659478,-0.009793044988603228
2025-05-07 01:08:00,0.9982880553659478,-0.009793044988603228
2025-05-07 01:09:00,0.9982880553659478,-0.009793044988603228
2025-05-07 01:10:00,0.9975361363542362,-0.0105388772471382
2025-05-07 01:11:00,0.9978228603353557,-0.01025447428473969
2025-05-07 01:12:00,0.9976239090015177,-0.01045181511579174
2025-05-07 01:13:00,0.9983436447092259,-0.009737905638750655
2025-05-07 01:14:00,0.9987239928474457,-0.009360636402915845
2025-05-07 01:15:00,0.9971908972749289,-0.010881321630434426
2025-05-07 01:16:00,0.9954237413096614,-0.012634172541543864
2025-05-07 01:17:00,0.9953886322507487,-0.01266899739408256
2025-05-07 01:18:00,0.9960440013504506,-0.012018933480028693
2025-05-07 01:19:00,0.9960937391839102,-0.011969598272265625
2025-05-07 01:20:00,0.9966554841265117,-0.011412400631648056
2025-05-07 01:21:00,0.9965384539301365,-0.011528483473443263
2025-05-07 01:22:00,0.9966467068617837,-0.011421106844782591
2025-05-07 01:23:00,0.9966788901657869,-0.011389184063288926
2025-05-07 01:24:00,0.9962722102333826,-0.011792571938527674
2025-05-07 01:25:00,0.9937677640309506,-0.01427674475294749
2025-05-07 01:26:00,0.9935834414716593,-0.014459575228775168
2025-05-07 01:27:00,0.9907249789251918,-0.017294898639625855
2025-05-07 01:28:00,0.9907249789251918,-0.017294898639625855
2025-05-07 01:29:00,0.9907249789251918,-0.017294898639625855
2025-05-07 01:30:00,0.9907249789251918,-0.017294898639625855
2025-05-07 01:31:00,0.9911401308473315,-0.016883107355056826
2025-05-07 01:32:00,0.9918827265390461,-0.016146522944630703
2025-05-07 01:33:00,0.992496683606999,-0.015537535833648364
2025-05-07 01:34:00,0.9920055179526367,-0.01602472552243417
2025-05-07 01:35:00,0.9925990097849912,-0.01543603798181803
2025-05-07 01:36:00,0.9937947642649568,-0.014249963084714268
2025-05-07 01:37:00,0.9945665960075265,-0.013484379288050685
2025-05-07 01:38:00,0.99195187848752,-0.016077930778308103
2025-05-07 01:39:00,0.9921417363584106,-0.01588960979899856
2025-05-07 01:40:00,0.9918934606810921,-0.016135875695018842
2025-05-07 01:41:00,0.9922731764228733,-0.015759233736399758
2025-05-07 01:42:00,0.9909587757782456,-0.017062994362389228
2025-05-07 01:43:00,0.9909587757782456,-0.017062994362389228
2025-05-07 01:44:00,0.9914730389195665,-0.016552894159842735
2025-05-07 01:45:00,0.9912363609965723,-0.016787656184878208
2025-05-07 01:46:00,0.9902896493045953,-0.017726704285020656
2025-05-07 01:47:00,0.990356854146927,-0.01766004346309702
2025-05-07 01:48:00,0.991274346342238,-0.016749978329008375
2025-05-07 01:49:00,0.991534399862565,-0.01649202993112986
2025-05-07 01:50:00,0.9922006043865486,-0.015831218305103922
2025-05-07 01:51:00,0.9913295709619694,-0.016695200750280526
2025-05-07 01:52:00,0.9915603811065473,-0.016466259004238593
2025-05-07 01:53:00,0.9920629044592989,-0.01596780355716043
2025-05-07 01:54:00,0.9905987882925269,-0.017420067764359448
2025-05-07 01:55:00,0.9907010718570717,-0.017318612181022375
2025-05-07 01:56:00,0.9891668183888974,-0.01884044593108125
2025-05-07 01:57:00,0.9899909316803739,-0.01802300380247812
2025-05-07 01:58:00,0.9882550334706681,-0.019744849988259094
2025-05-07 01:59:00,0.9882550334706681,-0.019744849988259094
2025-05-07 02:00:00,0.9882550334706681,-0.019744849988259094
2025-05-07 02:01:00,0.9895684283210837,-0.018442087014619246
2025-05-07 02:02:00,0.990463525925153,-0.0175542351884862
2025-05-07 02:03:00,0.9904401246806022,-0.01757744700093411
2025-05-07 02:04:00,0.9904459749917398,-0.017571644047822188
2025-05-07 02:05:00,0.9886060521389305,-0.019396672801540338
2025-05-07 02:06:00,0.9898024407665917,-0.01820996889014026
2025-05-07 02:07:00,0.9902967920577279,-0.01771961935217803
2025-05-07 02:08:00,0.9914551536629942,-0.01657063463600572
2025-05-07 02:09:00,0.9947976339075548,-0.013255211630229247
2025-05-07 02:10:00,0.9942171393464294,-0.013831007111987259
2025-05-07 02:11:00,0.9931646264805506,-0.014874999929922028
2025-05-07 02:12:00,0.9939796642986962,-0.014066559809070123
2025-05-07 02:13:00,0.9953370833987016,-0.012720128960312826
2025-05-07 02:14:00,0.9957475340984873,-0.012313000841898125
2025-05-07 02:15:00,0.9951670395373619,-0.012888796323656027
2025-05-07 02:16:00,0.9947244682186912,-0.013327785045879725
2025-05-07 02:17:00,0.9949149790512316,-0.013138816390617869
2025-05-07 02:18:00,0.9940386292215458,-0.014008072204822475
2025-05-07 02:19:00,0.9940269054780049,-0.014019701045146271
2025-05-07 02:20:00,0.9937367428253665,-0.014307514843160507
2025-05-07 02:21:00,0.9940005270550377,-0.014045865935874868
2025-05-07 02:22:00,0.9943082753229876,-0.013740608877374938
2025-05-07 02:23:00,0.9943082753229876,-0.013740608877374938
2025-05-07 02:24:00,0.9938832896196284,-0.014162154339112831
2025-05-07 02:25:00,0.9945427501938066,-0.013508032070898679
2025-05-07 02:26:00,0.9945398192579212,-0.013510939280979795
2025-05-07 02:27:00,0.9943639631048071,-0.013685371885836739
2025-05-07 02:28:00,0.9943493084253809,-0.01369990793624154
2025-05-07 02:29:00,0.993830532773694,-0.014214484120570026
2025-05-07 02:30:00,0.99409138606748,-0.013955742423365392
2025-05-07 02:31:00,0.9943991343354298,-0.013650485364865461
2025-05-07 02:32:00,0.994363963104807,-0.01368537188583685
2025-05-07 02:33:00,0.9940269054780048,-0.014019701045146382
2025-05-07 02:34:00,0.9941998306952337,-0.013848175650370331
2025-05-07 02:35:00,0.9945046480272982,-0.013545825801951406
2025-05-07 02:36:00,0.9948915315641493,-0.013162074071265795
2025-05-07 02:37:00,0.9945163717708392,-0.013534196961627498
2025-05-07 02:38:00,0.994305344387102,-0.013743516087456165
2025-05-07 02:39:00,0.9935022679545473,-0.014540091649636877
2025-05-07 02:40:00,0.9935667485440225,-0.014476133027855997
2025-05-07 02:41:00,0.9937308809535957,-0.014313329263322627
2025-05-07 02:42:00,0.9941441429134142,-0.013903412641908308
2025-05-07 02:43:00,0.9943932724636594,-0.01365629978502736
2025-05-07 02:44:00,0.9946629185651013,-0.013388836457579711
2025-05-07 02:45:00,0.9944079271430857,-0.013641763734622447
2025-05-07 02:46:00,0.994463614924905,-0.013586526743084582
2025-05-07 02:47:00,0.9949091171794611,-0.013144630810779767
2025-05-07 02:48:00,0.9950498021019523,-0.013005084726894212
2025-05-07 02:49:00,0.995627196471344,-0.012432364340946633
2025-05-07 02:50:00,0.9957297792273273,-0.01233061198811325
2025-05-07 02:51:00,0.9972831752465028,-0.010789790645208686
2025-05-07 02:52:00,0.9967731924024715,-0.01129564519929438
2025-05-07 02:53:00,0.9963395248309478,-0.01172580224983455
2025-05-07 02:54:00,0.9963190135268891,-0.011746147515738659
2025-05-07 02:55:00,0.9960201345248929,-0.01204260710462457
2025-05-07 02:56:00,0.9969958865608216,-0.011074753740908827
2025-05-07 02:57:00,0.9968435168735295,-0.011225890001909433
2025-05-07 02:58:00,0.9965182661948866,-0.011548507789814644
2025-05-07 02:59:00,0.9946136451037343,-0.013437711052322943
2025-05-07 03:00:00,0.9937939777464989,-0.014250743236338015
2025-05-07 03:01:00,0.9946721927721083,-0.013379637324893334
2025-05-07 03:02:00,0.9947805059586,-0.013272200929148492
2025-05-07 03:03:00,0.9945141140674986,-0.013536436388953299
2025-05-07 03:04:00,0.993957911217946,-0.014088136799535023
2025-05-07 03:05:00,0.99408378870495,-0.01396327828556132
2025-05-07 03:06:00,0.9949561489637221,-0.013097979746859334
2025-05-07 03:07:00,0.9943706722799824,-0.013678717021155862
2025-05-07 03:08:00,0.9936505359589827,-0.014393023868540689
2025-05-07 03:09:00,0.9934456191196739,-0.014596281914544318
2025-05-07 03:10:00,0.9929245448711456,-0.015113138088668321
2025-05-07 03:11:00,0.9933782893010438,-0.014663066701088523
2025-05-07 03:12:00,0.9929274722545642,-0.015110234402296863
2025-05-07 03:13:00,0.9929977294566129,-0.01504054592938131
2025-05-07 03:14:00,0.9933812166844624,-0.014660163014717065
2025-05-07 03:15:00,0.9923449229542433,-0.015688067990221932
2025-05-07 03:16:00,0.9907992645091707,-0.017221214394364748
2025-05-07 03:17:00,0.9920902405968166,-0.015940688704540795
2025-05-07 03:18:00,0.9916277140166623,-0.01639947115123508
2025-05-07 03:19:00,0.9910598016334349,-0.016962786307302635
2025-05-07 03:20:00,0.9905738559859311,-0.017444798244968696
2025-05-07 03:21:00,0.9907758454418213,-0.017244443885336302
2025-05-07 03:22:00,0.9909046503122438,-0.017116681684991253
2025-05-07 03:23:00,0.9911505505194146,-0.016872772029786653
2025-05-07 03:24:00,0.9916657700011056,-0.016361723228405567
2025-05-07 03:25:00,0.9908109740428457,-0.017209599648878582
2025-05-07 03:26:00,0.9911856791204391,-0.01683792779332871
2025-05-07 03:27:00,0.9911359136023211,-0.016887290461644056
2025-05-07 03:28:00,0.991156405286252,-0.016866964657043626
2025-05-07 03:29:00,0.9908490300272887,-0.017171851726049292
2025-05-07 03:30:00,0.991777010571016,-0.016251383146289378
2025-05-07 03:31:00,0.9905884929030245,-0.017430279813111293
2025-05-07 03:32:00,0.9899034851830493,-0.018109742424038178
2025-05-07 03:33:00,0.989479014587338,-0.01853077694790317
2025-05-07 03:34:00,0.9891277285770943,-0.018879219312480933
2025-05-07 03:35:00,0.9893004441987975,-0.018707901816563455
2025-05-07 03:36:00,0.9888847557533424,-0.019120225281313963
2025-05-07 03:37:00,0.9893267906495659,-0.01868176863922011
2025-05-07 03:38:00,0.9888349902352246,-0.019169587949629086
2025-05-07 03:39:00,0.9880504514790134,-0.019947775897186548
2025-05-07 03:40:00,0.988413447022932,-0.019587718787122732
2025-05-07 03:41:00,0.9867653301582049,-0.021222494214267362
2025-05-07 03:42:00,0.9867653301582049,-0.021222494214267362
2025-05-07 03:43:00,0.9838853007339777,-0.02407920991989787
2025-05-07 03:44:00,0.9840373428964752,-0.02392839853239237
2025-05-07 03:45:00,0.9840373428964752,-0.02392839853239237
2025-05-07 03:46:00,0.9840373428964752,-0.02392839853239237
2025-05-07 03:47:00,0.9840373428964752,-0.02392839853239237
2025-05-07 03:48:00,0.9828416504497959,-0.025114411898366606
2025-05-07 03:49:00,0.9839701034679332,-0.023995093660552302
2025-05-07 03:50:00,0.9848646802128814,-0.023107758477207474
2025-05-07 03:51:00,0.9846249570328626,-0.023345541108038437
2025-05-07 03:52:00,0.9852681167841325,-0.0227075877082481
2025-05-07 03:53:00,0.9863147131066538,-0.021669463539497946
2025-05-07 03:54:00,0.986952025951094,-0.021037309716069208
2025-05-07 03:55:00,0.9871888256776978,-0.020802426873419266
2025-05-07 03:56:00,0.9872589885596547,-0.020732831957078313
2025-05-07 03:57:00,0.988083402422646,-0.019915091690074327
2025-05-07 03:58:00,0.9880307802611785,-0.01996728787732993
2025-05-07 03:59:00,0.9875805684352895,-0.0204138552571832
2025-05-07 04:00:00,0.9871800553174532,-0.020811126237961886
2025-05-07 04:01:00,0.9882763503480271,-0.019723705670137148
2025-05-07 04:02:00,0.989515894595929,-0.01849419548145026
2025-05-07 04:03:00,0.9857212520634363,-0.02225812054021392
2025-05-07 04:04:00,0.9845891312503532,-0.023381076882326157
2025-05-07 04:05:00,0.9845891312503532,-0.023381076882326157
2025-05-07 04:06:00,0.9851616126419129,-0.022813229703858906
2025-05-07 04:07:00,0.9851616126419129,-0.022813229703858906
2025-05-07 04:08:00,0.9859860230042267,-0.02199549290919467
2025-05-07 04:09:00,0.9855445834130586,-0.02243335906520294
2025-05-07 04:10:00,0.9864947017384202,-0.021490931908231703
2025-05-07 04:11:00,0.9874009684487652,-0.020592001389274417
2025-05-07 04:12:00,0.9875793802257171,-0.0204150338482485
2025-05-07 04:13:00,0.9886469261041991,-0.01935612970932321
2025-05-07 04:14:00,0.9878338363666156,-0.02016263751924441
2025-05-07 04:15:00,0.9869330031321704,-0.021056178546063564
2025-05-07 04:16:00,0.9874974862953128,-0.020496264850686896
2025-05-07 04:17:00,0.9859298024847197,-0.0220512583259308
2025-05-07 04:18:00,0.9861023646952142,-0.021880092999364664
2025-05-07 04:19:00,0.9857104437425659,-0.02226884136817564
2025-05-07 04:20:00,0.9854881602171833,-0.022489325517650482
2025-05-07 04:21:00,0.9852512527756572,-0.022724315203275003
2025-05-07 04:22:00,0.9857747889735976,-0.022205017009117256
2025-05-07 04:23:00,0.9856607224276777,-0.02231816019108457
2025-05-07 04:24:00,0.9844995834858765,-0.02346989976136782
2025-05-07 04:25:00,0.9842509769114356,-0.023716493875911904
2025-05-07 04:26:00,0.9836309228669474,-0.024331528608657504
2025-05-07 04:27:00,0.9846516722137699,-0.023319042185411254
2025-05-07 04:28:00,0.9842977734430951,-0.023670076160232978
2025-05-07 04:29:00,0.9835695024191444,-0.024392451860485997
2025-05-07 04:30:00,0.9838590559587874,-0.02410524224472288
2025-05-07 04:31:00,0.9839965207705371,-0.023968890204916105
2025-05-07 04:32:00,0.9828909527100816,-0.025065508737830533
2025-05-07 04:33:00,0.9842422025617494,-0.02372519719760169
2025-05-07 04:34:00,0.9847832874590623,-0.02318849236006426
2025-05-07 04:35:00,0.9857162933090232,-0.02226303915371597
2025-05-07 04:36:00,0.9861754842759319,-0.021807565318616606
2025-05-07 04:37:00,0.9857513907077678,-0.02222822586695672
2025-05-07 04:38:00,0.9853740936712633,-0.022602468699617906
2025-05-07 04:39:00,0.986029245114496,-0.021952620680113277
2025-05-07 04:40:00,0.986070192079698,-0.021912005178894134
2025-05-07 04:41:00,0.9862983251715381,-0.021685718814959287
2025-05-07 04:42:00,0.9864738121652612,-0.02151165238116337
2025-05-07 04:43:00,0.9868247861527073,-0.02116351951357165
2025-05-07 04:44:00,0.9860643425132405,-0.02191780739335414
2025-05-07 04:45:00,0.986058492946783,-0.021923609607814032
2025-05-07 04:46:00,0.9863919182348571,-0.021592883383601547
2025-05-07 04:47:00,0.9864416395497453,-0.02154356456069273
2025-05-07 04:48:00,0.985719218092252,-0.022260138046485856
2025-05-07 04:49:00,0.9854238149861515,-0.02255314987670909
2025-05-07 04:50:00,0.9855378815320717,-0.022440006694741554
2025-05-07 04:51:00,0.9857923376729701,-0.022187610365737465
2025-05-07 04:52:00,0.9860672672964695,-0.021914906286123914
2025-05-07 04:53:00,0.9869066800831116,-0.021082288511133362
2025-05-07 04:54:00,0.9875676810928019,-0.020426638277168507
2025-05-07 04:55:00,0.9874097427984512,-0.020583298067584854
2025-05-07 04:56:00,0.987482862379169,-0.020510770386836685
2025-05-07 04:57:00,0.9871465123078664,-0.02084439771827895
2025-05-07 04:58:00,0.9870412201116325,-0.02094883757855648
2025-05-07 04:59:00,0.986994423579973,-0.020995255294235404
2025-05-07 05:00:00,0.9871640610072387,-0.02082699107489927
2025-05-07 05:01:00,0.9868072374533351,-0.021180926156951108
2025-05-07 05:02:00,0.9867516665719895,-0.021236047194319707
2025-05-07 05:03:00,0.9872167071053556,-0.020774771144760562
2025-05-07 05:04:00,0.9869417774818561,-0.021047475224374224
2025-05-07 05:05:00,0.9870821670768346,-0.020908222077337446
2025-05-07 05:06:00,0.9876057032747751,-0.020388923883179477
2025-05-07 05:07:00,0.9870704679439197,-0.020919826506257122
2025-05-07 05:08:00,0.9868218613694787,-0.02116642062080143
2025-05-07 05:09:00,0.987076317510377,-0.02091402429179745
2025-05-07 05:10:00,0.986403617367772,-0.02158127895468176
2025-05-07 05:11:00,0.987014897062574,-0.020974947543626055
2025-05-07 05:12:00,0.9875121102114562,-0.02048175931453733
2025-05-07 05:13:00,0.9873132249519033,-0.02067903460617282
2025-05-07 05:14:00,0.9876466502399772,-0.020348308381960445
2025-05-07 05:15:00,0.9880648942416839,-0.019933450048080115
2025-05-07 05:16:00,0.9886293774048264,-0.019373536352703336
2025-05-07 05:17:00,0.9896910737168509,-0.01832043442823794
2025-05-07 05:18:00,0.9891353649033945,-0.018871644801925047
2025-05-07 05:19:00,0.9903520747265412,-0.017664784194273198
2025-05-07 05:20:00,0.991989953334623,-0.01604016414551135
2025-05-07 05:21:00,0.9923997613044385,-0.015633673554194316
2025-05-07 05:22:00,0.9914921419721799,-0.016533945745646927
2025-05-07 05:23:00,0.9918638030073287,-0.016165293291144578
